id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52147347;CASA;295000;2023-10-08;INMOBILIARIA;467.0;300.0;4.0;4.0;1.0;LA CAROLINA;CORDOBA;-31.347369837958;-64.288430213928;True;https://www.zonaprop.com.ar/propiedades/venta-casa-4-dorm.-barrio-la-carolina-52147347.html
52143959;DEPARTAMENTO;75500;2023-10-08;INMOBILIARIA;45.0;40.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4241900965;-64.1907172404;True;https://www.zonaprop.com.ar/propiedades/-ignea-14-oportunidad-en-nva-cba!-52143959.html
52144551;DEPARTAMENTO;74000;2023-10-08;INMOBILIARIA;45.0;45.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4261838;-64.1919317999999;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta.-1-dormitorio.-nueva-cordoba-52144551.html
52156346;TERRENOS;32000;2023-12-08;INMOBILIARIA;252.0;-1.0;-1.0;-1.0;-1.0;TERRENO APTO DUPLEX RINCONES DE MANANTIALES;CORDOBA;-31.4687918;-64.2751224;True;https://www.zonaprop.com.ar/propiedades/terreno-apto-duplex-rincones-de-manantiales-52156346.html
52146592;DEPARTAMENTO;90000;2023-10-08;INMOBILIARIA;1.0;1.0;2.0;1.0;-1.0;GUEMES;CORDOBA;-31.4272713;-64.1950528;True;https://www.zonaprop.com.ar/propiedades/vendo-depto-2-dor-guemes-a-m-de-nueva-cordoba-52146592.html
52146329;CASA;95000;2023-10-08;INMOBILIARIA;180.0;130.0;3.0;2.0;2.0;PRADOS DE MANANTIALES;CORDOBA;-31.4673562;-64.258919;True;https://www.zonaprop.com.ar/propiedades/duplex-3-dorm.-prados-de-manantiales-52146329.html
52145498;DEPARTAMENTO;110000;2023-10-08;INMOBILIARIA;110.0;93.0;3.0;2.0;1.0;NUEVA CORDOBA;CORDOBA;-31.4278993;-64.18535179999999;True;https://www.zonaprop.com.ar/propiedades/semi-piso-frente-a-plaza-espana.-3d.-3bnos.-vista-52145498.html
52147380;DEPARTAMENTO;120000;2023-10-08;INMOBILIARIA;100.0;100.0;2.0;2.0;1.0;GENERAL PAZ;CORDOBA;-31.4150047;-64.1868189;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-a-estrenar-2-dorm.-b-52147380.html
52148015;CASA;32000;2023-10-08;INMOBILIARIA;120.0;37.0;1.0;1.0;-1.0;HERMOSA CASITA, IMPECABLE EN CADA UNO DE SUS AMBIENTES!;LA FALDA;-31.0852836;-64.4833689;True;https://www.zonaprop.com.ar/propiedades/hermosa-casita-impecable-en-cada-uno-de-sus-52148015.html
52148346;CASA;110000;2023-10-08;INMOBILIARIA;180.0;150.0;3.0;3.0;2.0;SAN IGNACIO VILLAGE;CORDOBA;-31.4894675;-64.25021149999999;True;https://www.zonaprop.com.ar/propiedades/san-ignacio-village.-venta.-duplex-de-3-dorm.-y-dos-52148346.html
52147888;DEPARTAMENTO;90000;2023-10-08;INMOBILIARIA;65.0;65.0;2.0;2.0;-1.0;GUEMES;CORDOBA;-31.42727089;-64.1950531;True;https://www.zonaprop.com.ar/propiedades/en-venta-2-dor-2-banos-piso-alto-amenities-52147888.html
52155828;DEPARTAMENTO;50000;2023-12-08;INMOBILIARIA;-1.0;-1.0;-1.0;-1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4230247;-64.1797173;True;https://www.zonaprop.com.ar/propiedades/vendo-depto-de-un-dormitorio-en-nva-cba-52155828.html
52033515;CASA;300000;2023-10-08;INMOBILIARIA;1500.0;290.0;3.0;4.0;2.0;CASA EN VENTA EN LOS MIMBRES;CORDOBA;-31.4946332;-64.1839277;True;https://www.zonaprop.com.ar/propiedades/casa-en-venta-en-los-mimbres-52033515.html
52146910;DEPARTAMENTO;72000;2023-10-08;INMOBILIARIA;45.0;45.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.42552185;-64.18224335;True;https://www.zonaprop.com.ar/propiedades/en-venta-1-dor-coc.-sep-balcon-frente-nva-52146910.html
51881908;DEPARTAMENTO;50000;2023-10-08;INMOBILIARIA;43.0;43.0;1.0;1.0;-1.0;GUEMES;CORDOBA;-31.4249302;-64.1925604;True;https://www.zonaprop.com.ar/propiedades/departamento-de-1-dormitorio!-oportunidad-en-guemes-51881908.html
52147133;DEPARTAMENTO;86000;2023-10-08;INMOBILIARIA;99.0;79.0;2.0;2.0;-1.0;CENTRO;CORDOBA;-31.406323;-64.1911961;True;https://www.zonaprop.com.ar/propiedades/venta-dpto.-2-dorm.-centro-cordoba-52147133.html
52143439;TERRENOS;20000;2023-10-08;INMOBILIARIA;509.0;-1.0;-1.0;-1.0;-1.0;OTROS;RIO CEBALLOS;-31.109567;-64.2911767;True;https://www.zonaprop.com.ar/propiedades/lote-509-m.-rio-ceballos.-barrio-prossur.-esquina-52143439.html
52144506;CASA;150000;2023-10-08;PARTICULAR;330.0;231.0;3.0;2.0;2.0;JORGE NEWBERY;CORDOBA;-31.3512755;-64.183703;True;https://www.zonaprop.com.ar/propiedades/exclusiva-casa-en-b-j.-newbery-52144506.html
52142745;CASA;62500;2023-10-08;INMOBILIARIA;432.0;130.0;3.0;1.0;-1.0;OTROS;RIO CEBALLOS;-31.1786219;-64.3042107;True;https://www.zonaprop.com.ar/propiedades/casa-en-rio-ceballos-a-300-m-rotonda-de-ingreso.-3-52142745.html
52146592;DEPARTAMENTO;90000;2023-10-08;INMOBILIARIA;1.0;1.0;2.0;1.0;-1.0;GUEMES;CORDOBA;-31.4272713;-64.1950528;True;https://www.zonaprop.com.ar/propiedades/vendo-depto-2-dor-guemes-a-m-de-nueva-cordoba-52146592.html
52144052;DEPARTAMENTO;195000;2023-10-08;INMOBILIARIA;120.0;120.0;2.0;3.0;2.0;LAS ROSAS;CORDOBA;-31.3940539;-64.2228635;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-en-opera-luxury-52144052.html
52147866;DEPARTAMENTO;85000;2023-10-08;INMOBILIARIA;85.0;85.0;3.0;2.0;1.0;TEODORO FELDS;CORDOBA;-31.396058;-64.2444336;True;https://www.zonaprop.com.ar/propiedades/vendemos-departamento-de-tres-dorm.-mas-cochera-52147866.html
52147514;DEPARTAMENTO;98000;2023-10-08;INMOBILIARIA;63.0;59.0;2.0;2.0;-1.0;GENERAL PAZ;CORDOBA;-31.414565;-64.173029;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-de-2-dorm.-y-dos-banos-barrio-52147514.html
52155828;DEPARTAMENTO;50000;2023-12-08;INMOBILIARIA;-1.0;-1.0;-1.0;-1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4230247;-64.1797173;True;https://www.zonaprop.com.ar/propiedades/vendo-depto-de-un-dormitorio-en-nva-cba-52155828.html
52143533;DEPARTAMENTO;105000;2023-10-08;INMOBILIARIA;122.0;90.0;3.0;3.0;1.0;HOUSING Y CONDOMINIOS;VILLA ALLENDE;-31.3007633;-64.2921906999999;True;https://www.zonaprop.com.ar/propiedades/hermoso-duplex-en-complejo-cerrado!-3-dorm-en-villa-52143533.html
52144811;TERRENOS;45000;2023-10-08;INMOBILIARIA;1352.0;-1.0;-1.0;-1.0;-1.0;TERRENO EN PUERTO DEL AGUILA;SANTA MARIA;-31.79195;-64.5470565;True;https://www.zonaprop.com.ar/propiedades/terreno-en-puerto-del-aguila-52144811.html
52143963;DEPARTAMENTO;85000;2023-10-08;INMOBILIARIA;70.0;75.0;2.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4227445;-64.1808169;True;https://www.zonaprop.com.ar/propiedades/vendo-depto-2-dorm.-en-nueva-cordoba-52143963.html
52144692;TERRENOS;45000;2023-10-08;INMOBILIARIA;432.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4619471;-64.3061183;True;https://www.zonaprop.com.ar/propiedades/terreno-en-docta-boulevard-52144692.html
52148693;CASA;235000;2023-10-08;INMOBILIARIA;450.0;260.0;3.0;3.0;2.0;TEJAS DEL SUR 3;MALAGUENO;-31.4403954;-64.31472819999999;True;https://www.zonaprop.com.ar/propiedades/casa-en-venta-tejas-del-sur-3-3-dorm.-52148693.html
52144690;TERRENOS;32100;2023-10-08;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4572996391;-64.311185336;True;https://www.zonaprop.com.ar/propiedades/lote-docta-etapa-1-52144690.html
52144694;TERRENOS;18500;2023-10-08;INMOBILIARIA;252.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4734927237;-64.3107669114;True;https://www.zonaprop.com.ar/propiedades/lote-docta-2025-52144694.html
52144686;TERRENOS;21000;2023-10-08;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4781802601;-64.3129990048;True;https://www.zonaprop.com.ar/propiedades/lote-docta-2023!-52144686.html
52148640;TERRENOS;17000;2023-10-08;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;VALLE CERCANO;CORDOBA;-31.48487067125985;-64.22117361211366;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-valle-cercano-250-m-sup2-52148640.html
52143464;DEPARTAMENTO;88000;2023-10-08;INMOBILIARIA;67.0;67.0;2.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4268033;-64.1910671;True;https://www.zonaprop.com.ar/propiedades/nueva-cordoba!-departamento-2-dorm.-sobre-pueyrredon-a-52143464.html
52144685;TERRENOS;30000;2023-10-08;INMOBILIARIA;360.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.471264632;-64.3068825951;True;https://www.zonaprop.com.ar/propiedades/lote-docta-apto-comercio-bv.-principal-52144685.html
52144694;TERRENOS;18500;2023-10-08;INMOBILIARIA;252.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4734927237;-64.3107669114;True;https://www.zonaprop.com.ar/propiedades/lote-docta-2025-52144694.html
52145446;CASA;54000;2023-10-08;INMOBILIARIA;162.0;86.0;2.0;1.0;-1.0;VENDO! CASA EN BARRIO SANTA ANA;CORDOBA;-31.40379099999999;-64.24764499999999;True;https://www.zonaprop.com.ar/propiedades/vendo!-casa-en-barrio-santa-ana-52145446.html
52144685;TERRENOS;30000;2023-10-08;INMOBILIARIA;360.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.471264632;-64.3068825951;True;https://www.zonaprop.com.ar/propiedades/lote-docta-apto-comercio-bv.-principal-52144685.html
52156322;CASA;80000;2023-12-08;PARTICULAR;8500.0;1000.0;-1.0;1.0;1.0;PROPIEDAD EN VENTA CON ESCRITURA - CERTIFICADO APTA CREDITO BANCOR;ANISACATE;-31.7173554;-64.4055412;True;https://www.zonaprop.com.ar/propiedades/propiedad-en-venta-con-escritura-certificado-apta-52156322.html
52148297;CASA;210000;2023-10-08;PARTICULAR;750.0;340.0;30.0;20.0;20.0;VILLA QUISQUIZACATE;CORDOBA;-31.333623;-64.2778465;True;https://www.zonaprop.com.ar/propiedades/vendo-espectacular-casa-52148297.html
51503345;DEPARTAMENTO;120000;2023-12-08;PARTICULAR;80.0;78.0;2.0;2.0;1.0;CENTRO;VILLA CARLOS PAZ;-31.420171381759825;-64.49304231538387;True;https://www.zonaprop.com.ar/propiedades/boheme-departamento-51503345.html
52155560;CASA;78000;2023-12-08;PARTICULAR;550.0;100.0;-1.0;-1.0;-1.0;LA BANDA;CAPILLA DEL MONTE;-30.8529946;-64.5152719;True;https://www.zonaprop.com.ar/propiedades/dueno-directo-52155560.html
52144592;DEPARTAMENTO;62;2023-10-08;PARTICULAR;60.0;60.0;2.0;2.0;-1.0;GUEMES;CORDOBA;-31.4206237;-64.1936457;True;https://www.zonaprop.com.ar/propiedades/amplio-dpto-de-2-habitaciones-en-b-guemes.-appto-52144592.html
52147214;CASA;140000;2023-10-08;PARTICULAR;565.0;232.0;3.0;3.0;2.0;CERRO DE LAS ROSAS;CORDOBA;-31.3605849;-64.2345692;True;https://www.zonaprop.com.ar/propiedades/venta-excelente-propiedad-cerro-de-las-rosas-52147214.html
52143320;TERRENOS;25000;2023-10-08;PARTICULAR;900.0;-1.0;-1.0;-1.0;-1.0;LOTE EN BARRIO EL TORREON;EL TORREON;-32.1488633;-64.4935964;True;https://www.zonaprop.com.ar/propiedades/lote-en-barrio-el-torreon-52143320.html
52144693;CASA;185000;2023-10-08;INMOBILIARIA;220.0;147.0;3.0;2.0;1.0;ARGUELLO;CORDOBA;-31.3488887;-64.2520097;True;https://www.zonaprop.com.ar/propiedades/casa-arguello-housing-52144693.html
52146304;DEPARTAMENTO;58000;2023-10-08;INMOBILIARIA;105.0;105.0;4.0;2.0;-1.0;COFICO;CORDOBA;-31.4385507;-64.1485043;True;https://www.zonaprop.com.ar/propiedades/cofico-urquiza-1236-venta-departamento-en-ph-de-4-52146304.html
52145736;DEPARTAMENTO;95000;2023-10-08;INMOBILIARIA;120.0;120.0;3.0;2.0;-1.0;CENTRO;CORDOBA;-31.4117977;-64.1897898;True;https://www.zonaprop.com.ar/propiedades/vendo-departamento-tres-dorm.-b-centro-52145736.html
52144752;DEPARTAMENTO;170000;2023-10-08;INMOBILIARIA;183.0;180.0;3.0;3.0;-1.0;ALBERDI;CORDOBA;-31.4157789;-64.1970468;True;https://www.zonaprop.com.ar/propiedades/vendo-hermoso-dpto-de-categoria-con-3-dorm.-b-alberdi-52144752.html
52144695;TERRENOS;34000;2023-10-08;INMOBILIARIA;399.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4714522201;-64.306920146;True;https://www.zonaprop.com.ar/propiedades/lote-docta-apto-comercio-bv.-principal-esquina-52144695.html
52155043;CASA;150000;2023-12-08;INMOBILIARIA;424.0;115.0;4.0;2.0;1.0;VILLA CASTELAR;VILLA GENERAL BELGRANO;-31.95393638814498;-64.54501210200806;True;https://www.zonaprop.com.ar/propiedades/venta-de-vivienda-de-4-dorm.-en-villa-gral-belgrano-52155043.html
52146859;DEPARTAMENTO;300000;2023-10-08;INMOBILIARIA;195.0;195.0;4.0;4.0;1.0;ALTA CORDOBA;CORDOBA;-31.4000913;-64.1835141;True;https://www.zonaprop.com.ar/propiedades/barrio-alta-cordoba-departamento-4-dorm.-con-cochera-52146859.html
52145050;CASA;180000;2023-10-08;INMOBILIARIA;360.0;172.0;4.0;3.0;3.0;URCA;CORDOBA;-31.38128429999999;-64.2407;True;https://www.zonaprop.com.ar/propiedades/espectacular-casa-en-venta-en-la-mejor-zona-de-b-52145050.html
52146171;DEPARTAMENTO;80000;2023-10-08;INMOBILIARIA;-1.0;-1.0;2.0;2.0;-1.0;GENERAL PAZ;CORDOBA;-31.4117919;-64.1625737;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-b-general-paz-52146171.html
52145446;CASA;54000;2023-10-08;INMOBILIARIA;162.0;86.0;2.0;1.0;-1.0;VENDO! CASA EN BARRIO SANTA ANA;CORDOBA;-31.40379099999999;-64.24764499999999;True;https://www.zonaprop.com.ar/propiedades/vendo!-casa-en-barrio-santa-ana-52145446.html
52148577;CASA;180000;2023-10-08;INMOBILIARIA;360.0;220.0;3.0;3.0;2.0;LA ARBOLADA;MALAGUENO;-31.4117675;-64.1973119;True;https://www.zonaprop.com.ar/propiedades/vendo-casa-en-housing-la-arboleda-amenities-y-52148577.html
52143993;CASA;235000;2023-10-08;INMOBILIARIA;3950.0;200.0;4.0;2.0;4.0;VENTA CASA VA PARQUE SIQUIMAN 4 DOR QUINCHO Y PILETA;VILLA PARQUE SIQUIMAN;-31.3401663316;-64.4779321492;True;https://www.zonaprop.com.ar/propiedades/venta-casa-va-parque-siquiman-4-dor-quincho-y-pileta-52143993.html
52143788;TERRENOS;92000;2023-10-08;INMOBILIARIA;360.0;360.0;-1.0;-1.0;-1.0;MANSOS DEL SUR;CORDOBA;-31.420084;-64.18877411;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-mansos-tierras-del-sur-52143788.html
52144696;CASA;111111;2023-10-08;INMOBILIARIA;360.0;158.0;3.0;2.0;2.0;CASA EN DISTRITO SUR - 3 DOR. Y 3 BANOS;CORDOBA;-31.5004612;-64.1886607;True;https://www.zonaprop.com.ar/propiedades/casa-en-distrito-sur-3-dor.-y-3-banos-52144696.html
52156355;DEPARTAMENTO;155000;2023-12-08;PARTICULAR;120.0;110.0;3.0;2.0;1.0;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.4006852;-64.4748257;True;https://www.zonaprop.com.ar/propiedades/departamento-gobernador-garzon-52156355.html
52145006;CASA;39000;2023-10-08;INMOBILIARIA;500.0;-1.0;2.0;1.0;1.0;VENDO CASA EN MOLINARI CON TERRENO DE 500 M 2 DORM.;COSQUIN;-31.2062694872;-64.4666959492;True;https://www.zonaprop.com.ar/propiedades/vendo-casa-en-molinari-con-terreno-de-500-m-2-dorm.-52145006.html
52144691;TERRENOS;18000;2023-10-08;INMOBILIARIA;252.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.4848340575;-64.3151813498;True;https://www.zonaprop.com.ar/propiedades/lote-docta-2024-52144691.html
52143641;DEPARTAMENTO;36000;2023-10-08;INMOBILIARIA;55.0;55.0;2.0;1.0;-1.0;ALTA CORDOBA;CORDOBA;-31.3891833;-64.1911906;True;https://www.zonaprop.com.ar/propiedades/oportunidad-vendo-dpto-2-dorm-b-alta-cordoba-52143641.html
52144685;TERRENOS;30000;2023-10-08;INMOBILIARIA;360.0;-1.0;-1.0;-1.0;-1.0;DOCTA;CORDOBA;-31.471264632;-64.3068825951;True;https://www.zonaprop.com.ar/propiedades/lote-docta-apto-comercio-bv.-principal-52144685.html
52148640;TERRENOS;17000;2023-10-08;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;VALLE CERCANO;CORDOBA;-31.48487067125985;-64.22117361211366;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-valle-cercano-250-m-sup2-52148640.html
52155043;CASA;150000;2023-12-08;INMOBILIARIA;424.0;115.0;4.0;2.0;1.0;VILLA CASTELAR;VILLA GENERAL BELGRANO;-31.95393638814498;-64.54501210200806;True;https://www.zonaprop.com.ar/propiedades/venta-de-vivienda-de-4-dorm.-en-villa-gral-belgrano-52155043.html
52148610;TERRENOS;33000;2023-10-08;INMOBILIARIA;476.0;-1.0;-1.0;-1.0;-1.0;VILLA CATALINA;RIO CEBALLOS;-31.2062104;-64.28043860000002;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-villa-catalina-476-m-sup2-52148610.html
52144861;CASA;450000;2023-10-08;INMOBILIARIA;20000.0;450.0;4.0;5.0;4.0;CINCO LOMAS;LA CALERA;-31.3322206;-64.3109028;True;https://www.zonaprop.com.ar/propiedades/vendo-hermosa-casa-4-dorm.-en-country-5-lomas-52144861.html
52143745;TERRENOS;196000;2023-10-08;INMOBILIARIA;1227.0;-1.0;-1.0;-1.0;-1.0;LA RUFINA;LA CALERA;-31.3832869;-64.2041415;True;https://www.zonaprop.com.ar/propiedades/terreno-en-country-la-rufina-52143745.html
52147195;CASA;78000;2023-10-08;INMOBILIARIA;180.0;85.0;2.0;1.0;1.0;DOCTA;CORDOBA;-31.4598330663;-64.3079422021;True;https://www.zonaprop.com.ar/propiedades/duplex-docta-trae-tus-cosas-y-comienza-a-52147195.html
52144127;CASA;450000;2023-10-08;INMOBILIARIA;1500.0;350.0;3.0;3.0;2.0;EL BOSQUE;CORDOBA;-31.345391833885195;-64.30087497351076;True;https://www.zonaprop.com.ar/propiedades/casa-en-country-el-bosque-cordoba-52144127.html
52148640;TERRENOS;17000;2023-10-08;INMOBILIARIA;250.0;-1.0;-1.0;-1.0;-1.0;VALLE CERCANO;CORDOBA;-31.48487067125985;-64.22117361211366;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-valle-cercano-250-m-sup2-52148640.html
52147909;DEPARTAMENTO;200000;2023-10-08;INMOBILIARIA;-1.0;70.0;2.0;1.0;1.0;VILLA DEL LAGO;VILLA CARLOS PAZ;;;True;https://www.zonaprop.com.ar/propiedades/venta-dpto.-veneto-village.-unico.-categoria-52147909.html
52033505;PH;550000;2023-10-08;INMOBILIARIA;353.0;284.0;3.0;4.0;2.0;VILLA BELGRANO;CORDOBA;-31.3515513;-64.2542917;True;https://www.zonaprop.com.ar/propiedades/departamento-de-lujo-a-estrenar-en-villa-belgrano-52033505.html
52155117;TERRENOS;65000;2023-12-08;INMOBILIARIA;1240.0;-1.0;-1.0;-1.0;-1.0;LA ARBOLADA;MALAGUENO;-31.44291970753981;-64.43888694880373;True;https://www.zonaprop.com.ar/propiedades/lote-en-venta-la-arbolada-country-malagueno-de-1200-52155117.html
52148577;CASA;180000;2023-10-08;INMOBILIARIA;360.0;220.0;3.0;3.0;2.0;LA ARBOLADA;MALAGUENO;-31.4117675;-64.1973119;True;https://www.zonaprop.com.ar/propiedades/vendo-casa-en-housing-la-arboleda-amenities-y-52148577.html
52145006;CASA;39000;2023-10-08;INMOBILIARIA;500.0;-1.0;2.0;1.0;1.0;VENDO CASA EN MOLINARI CON TERRENO DE 500 M 2 DORM.;COSQUIN;-31.2062694872;-64.4666959492;True;https://www.zonaprop.com.ar/propiedades/vendo-casa-en-molinari-con-terreno-de-500-m-2-dorm.-52145006.html
52148693;CASA;235000;2023-10-08;INMOBILIARIA;450.0;260.0;3.0;3.0;2.0;TEJAS DEL SUR 3;MALAGUENO;-31.4403954;-64.31472819999999;True;https://www.zonaprop.com.ar/propiedades/casa-en-venta-tejas-del-sur-3-3-dorm.-52148693.html
52146171;DEPARTAMENTO;80000;2023-10-08;INMOBILIARIA;-1.0;-1.0;2.0;2.0;-1.0;GENERAL PAZ;CORDOBA;-31.4117919;-64.1625737;True;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-b-general-paz-52146171.html
52146859;DEPARTAMENTO;300000;2023-10-08;INMOBILIARIA;195.0;195.0;4.0;4.0;1.0;ALTA CORDOBA;CORDOBA;-31.4000913;-64.1835141;True;https://www.zonaprop.com.ar/propiedades/barrio-alta-cordoba-departamento-4-dorm.-con-cochera-52146859.html
52144693;CASA;185000;2023-10-08;INMOBILIARIA;220.0;147.0;3.0;2.0;1.0;ARGUELLO;CORDOBA;-31.3488887;-64.2520097;True;https://www.zonaprop.com.ar/propiedades/casa-arguello-housing-52144693.html
52144373;CASA;105000;2023-10-08;INMOBILIARIA;183.0;71.0;2.0;1.0;1.0;LA CALANDRIA;CORDOBA;-31.495282;-64.18866419999999;True;https://www.zonaprop.com.ar/propiedades/casa-la-calandria-barrio-con-seguridad-52144373.html
52145050;CASA;180000;2023-10-08;INMOBILIARIA;360.0;172.0;4.0;3.0;3.0;URCA;CORDOBA;-31.38128429999999;-64.2407;True;https://www.zonaprop.com.ar/propiedades/espectacular-casa-en-venta-en-la-mejor-zona-de-b-52145050.html
52145736;DEPARTAMENTO;95000;2023-10-08;INMOBILIARIA;120.0;120.0;3.0;2.0;-1.0;CENTRO;CORDOBA;-31.4117977;-64.1897898;True;https://www.zonaprop.com.ar/propiedades/vendo-departamento-tres-dorm.-b-centro-52145736.html
52144693;CASA;185000;2023-10-08;INMOBILIARIA;220.0;147.0;3.0;2.0;1.0;ARGUELLO;CORDOBA;-31.3488887;-64.2520097;True;https://www.zonaprop.com.ar/propiedades/casa-arguello-housing-52144693.html
52145563;CASA;290000;2023-10-08;INMOBILIARIA;260.0;190.0;3.0;3.0;-1.0;VENTA CASA 3 DORM. 3 BANOS - SIETE SOLES;CORDOBA;-31.43717766;-64.30338287;True;https://www.zonaprop.com.ar/propiedades/venta-casa-3-dorm.-3-banos-siete-soles-52145563.html
52147367;DEPARTAMENTO;30000;2023-10-08;INMOBILIARIA;33.0;33.0;1.0;1.0;-1.0;OBSERVATORIO;CORDOBA;-31.418922;-64.1975319;True;https://www.zonaprop.com.ar/propiedades/venta-dpto-1-dorm-b-observatorio-52147367.html
52145207;CASA;114000;2023-10-08;INMOBILIARIA;152.0;152.0;3.0;2.0;2.0;PASO DE LOS ANDES;CORDOBA;-31.420093826102;-64.201927186805;True;https://www.zonaprop.com.ar/propiedades/venta-apto-bancor-casa-3-dorm-b.-paso-de-los-andes-52145207.html
52146041;DEPARTAMENTO;75000;2023-10-08;INMOBILIARIA;61.0;40.0;1.0;1.0;-1.0;DEPTO 1 DOR BALCON CON ASADOR NVA CBA;CORDOBA;-31.431017901;-64.191814173;True;https://www.zonaprop.com.ar/propiedades/depto-1-dor-balcon-con-asador-nva-cba-52146041.html
52156148;CASA;180000;2023-12-08;PARTICULAR;5470.0;320.0;4.0;3.0;1.0;CONDOR BAJO;VILLA ALLENDE;-31.27672059999999;-64.3025495;True;https://www.zonaprop.com.ar/propiedades/casona-antigua-villa-allende-sobre-asfalto-52156148.html
52155442;CASA;295000;2023-12-08;PARTICULAR;310.0;310.0;3.0;3.0;2.0;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2844622;-64.2942902;True;https://www.zonaprop.com.ar/propiedades/excelente-casa-3-dorm.-housing-seg.-24-horas-52155442.html
52156191;TERRENOS;120000;2023-12-08;PARTICULAR;23621.0;-1.0;-1.0;-1.0;-1.0;PUNTO CLARO;LOS REARTES;-31.88871401451748;-64.56456132675187;True;https://www.zonaprop.com.ar/propiedades/venta-de-terreno-los-reartes-valle-de-calamuchita-52156191.html
52155979;TERRENOS;32000;2023-12-08;PARTICULAR;710.0;-1.0;-1.0;-1.0;-1.0;OPORTUNIDAD VENTA TERRENO VILLA LOS AROMOS;VILLA LOS AROMOS;-31.7346417;-64.4373539;True;https://www.zonaprop.com.ar/propiedades/oportunidad-venta-terreno-villa-los-aromos-52155979.html
52146127;DEPARTAMENTO;598000;2023-10-08;INMOBILIARIA;350.0;269.0;3.0;3.0;1.0;NUEVA CORDOBA;CORDOBA;-31.4332848132;-64.1948486212;True;https://www.zonaprop.com.ar/propiedades/espectacular-piso-18-abc1-gran-terraza-nva-cba-52146127.html
52155308;DEPARTAMENTO;108000;2023-12-08;PARTICULAR;70.0;62.0;2.0;2.0;-1.0;CENTRO;CORDOBA;-31.4145631;-64.1921667;True;https://www.zonaprop.com.ar/propiedades/venta-apto-credito-departamento-2-dorm.-gran-52155308.html
52144808;TERRENOS;45000;2023-10-08;INMOBILIARIA;1352.0;-1.0;-1.0;-1.0;-1.0;TERRENO EN PUERTO DEL AGUILA;SANTA MARIA;-31.79195;-64.5470565;True;https://www.zonaprop.com.ar/propiedades/terreno-en-puerto-del-aguila-52144808.html
52155308;DEPARTAMENTO;108000;2023-12-08;PARTICULAR;70.0;62.0;2.0;2.0;-1.0;CENTRO;CORDOBA;-31.4145631;-64.1921667;True;https://www.zonaprop.com.ar/propiedades/venta-apto-credito-departamento-2-dorm.-gran-52155308.html
52146127;DEPARTAMENTO;598000;2023-10-08;INMOBILIARIA;350.0;269.0;3.0;3.0;1.0;NUEVA CORDOBA;CORDOBA;-31.4332848132;-64.1948486212;True;https://www.zonaprop.com.ar/propiedades/espectacular-piso-18-abc1-gran-terraza-nva-cba-52146127.html
52147367;DEPARTAMENTO;30000;2023-10-08;INMOBILIARIA;33.0;33.0;1.0;1.0;-1.0;OBSERVATORIO;CORDOBA;-31.418922;-64.1975319;True;https://www.zonaprop.com.ar/propiedades/venta-dpto-1-dorm-b-observatorio-52147367.html
52146055;DEPARTAMENTO;62000;2023-10-08;INMOBILIARIA;51.0;45.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4114944;-64.1619295;True;https://www.zonaprop.com.ar/propiedades/venta-gral-paz-1-dor-espectacular-terraza-52146055.html
